1.6051149368286133,387.96,
1.6052229404449463,385.43,
1.6053259372711182,387.96,
1.6054270267486572,385.43,
1.6091480255126953,385.43,
1.6092660427093506,385.43,
1.6093719005584717,385.43,
1.6094768047332764,385.43,
1.6095798015594482,382.9,
1.6096868515014648,382.9,
1.613191843032837,382.9,
1.6133098602294922,382.9,
1.613415002822876,382.9,
1.6135199069976807,382.9,
1.613623857498169,380.37,
1.6137280464172363,380.37,
1.617405891418457,380.37,
1.6175377368927002,380.37,
1.6176419258117676,380.37,
1.6177589893341064,377.85,
1.6178607940673828,380.37,
1.6179630756378174,377.85,
1.6214227676391602,377.85,
1.6215569972991943,375.32,
1.621664047241211,375.32,
1.6217689514160156,375.32,
1.6218719482421875,375.32,
1.6219747066497803,375.32,
1.625458002090454,372.79,
1.6255817413330078,372.79,
1.6256849765777588,372.79,
1.6257858276367188,372.79,
1.6258859634399414,372.79,
1.6260008811950684,372.79,
1.6295497417449951,370.26,
1.6296789646148682,370.26,
1.6297838687896729,370.26,
1.6298909187316895,370.26,
1.6300177574157715,370.26,
1.6301257610321045,367.74,
1.6337718963623047,367.74,
1.6339757442474365,367.74,
1.6341519355773926,365.21,
1.6343128681182861,365.21,
1.6344728469848633,367.74,
1.6346287727355957,365.21,
1.637873888015747,365.21,
1.638075828552246,365.21,
1.6382408142089844,362.68,
1.6384079456329346,362.68,
1.638528823852539,362.68,
1.6386299133300781,362.68,
1.6419498920440674,362.68,
1.6421539783477783,360.16,
1.6423368453979492,360.16,
1.642439842224121,360.16,
1.6425418853759766,360.16,
1.6426448822021484,357.63,
1.642746925354004,357.63,
1.6461288928985596,357.63,
1.6462368965148926,357.63,
1.646338939666748,357.63,
1.646440029144287,355.1,
1.6465418338775635,355.1,
1.646643877029419,352.57,
1.6501188278198242,352.57,
1.6502280235290527,352.57,
1.6503307819366455,350.05,
1.650439977645874,352.57,
1.6505427360534668,350.05,
1.6506459712982178,350.05,
1.6542727947235107,350.05,
1.65437912940979,347.52,
1.6544809341430664,347.52,
1.6545827388763428,347.52,
1.6546838283538818,347.52,
1.6547839641571045,344.99,
1.6583688259124756,344.99,
1.6584768295288086,344.99,
1.658581018447876,342.46,
1.6586828231811523,344.99,
1.6587848663330078,342.46,
1.6588878631591797,342.46,
1.6624939441680908,342.46,
1.6626019477844238,339.94,
1.6627039909362793,339.94,
1.6628050804138184,339.94,
1.6629068851470947,337.41,
1.6630139350891113,337.41,
1.6665947437286377,337.41,
1.6667027473449707,334.88,
1.6668040752410889,334.88,
1.6669049263000488,334.88,
1.6670098304748535,334.88,
1.6671099662780762,334.88,
1.6707358360290527,332.35,
1.670846939086914,332.35,
1.670949935913086,332.35,
1.6710517406463623,329.83,
1.6711528301239014,329.83,
1.6712539196014404,329.83,
1.6747357845306396,327.3,
1.6748440265655518,327.3,
1.674947738647461,327.3,
1.675050973892212,327.3,
1.675178050994873,324.77,
1.6752598285675049,324.77,
1.678870677947998,324.77,
1.6789798736572266,322.24,
1.6790928840637207,322.24,
1.6791958808898926,322.24,
1.6793007850646973,319.72,
1.6794030666351318,319.72,
1.683105707168579,319.72,
1.6832730770111084,317.19,
1.6834330558776855,317.19,
1.6835899353027344,317.19,
1.683763027191162,314.66,
1.683863878250122,314.66,
1.6871659755706787,314.66,
1.6873447895050049,312.13,
1.6874477863311768,312.13,
1.6875510215759277,312.13,
1.6876518726348877,312.13,
1.6877539157867432,312.13,
1.6912410259246826,309.61,
1.6914069652557373,309.61,
1.6915757656097412,309.61,
1.6917529106140137,307.08,
1.6919419765472412,309.61,
1.6920418739318848,304.55,
1.6951498985290527,304.55,
1.6952588558197021,304.55,
1.6953599452972412,304.55,
1.6954598426818848,304.55,
1.6955599784851074,304.55,
1.6956608295440674,302.02,
1.6993417739868164,302.02,
1.6994528770446777,299.5,
1.6995558738708496,299.5,
1.699657917022705,299.5,
1.6997618675231934,296.97,
1.6998469829559326,296.97,
1.7033936977386475,296.97,
1.7034897804260254,294.44,
1.7035729885101318,294.44,
1.7036550045013428,294.44,
1.7037367820739746,291.92,
1.7038180828094482,291.92,
1.7076308727264404,291.92,
1.7078008651733398,291.92,
1.7079577445983887,289.39,
1.7081198692321777,289.39,
1.7082200050354004,289.39,
1.7082998752593994,286.86,
1.7115278244018555,286.86,
1.7116129398345947,286.86,
1.7116937637329102,284.33,
1.7117750644683838,284.33,
1.7118558883666992,284.33,
1.7119367122650146,281.81,
1.7156670093536377,281.81,
1.7157540321350098,284.33,
1.7158339023590088,281.81,
1.7159130573272705,279.28,
1.7159929275512695,279.28,
1.7160718441009521,279.28,
1.7200448513031006,276.75,
1.7202210426330566,276.75,
1.7203238010406494,276.75,
1.720428705215454,276.75,
1.7205288410186768,274.22,
1.720628023147583,274.22,
1.7239649295806885,271.7,
1.7241318225860596,271.7,
1.7242908477783203,271.7,
1.7244758605957031,269.17,
1.7245750427246094,269.17,
1.7246758937835693,269.17,
1.7279109954833984,269.17,
1.7280209064483643,266.64,
1.7281239032745361,266.64,
1.7282257080078125,266.64,
1.728327989578247,264.11,
1.7284297943115234,264.11,
1.7321617603302002,264.11,
1.7322688102722168,261.59,
1.7323689460754395,261.59,
1.7324678897857666,259.06,
1.7325749397277832,259.06,
1.7326748371124268,259.06,
1.736203670501709,256.53,
1.736374855041504,259.06,
1.736534833908081,256.53,
1.736711025238037,256.53,
1.7368457317352295,256.53,
1.7369470596313477,254.0,
1.7403979301452637,254.0,
1.740567922592163,254.0,
1.7407240867614746,251.48,
1.7408778667449951,251.48,
1.7410428524017334,251.48,
1.7411677837371826,248.95,
1.7442917823791504,248.95,
1.744396686553955,246.42,
1.7444980144500732,246.42,
1.7445969581604004,246.42,
1.7447068691253662,243.89,
1.7448070049285889,243.89,
1.7484159469604492,243.89,
1.7485268115997314,241.37,
1.7486317157745361,241.37,
1.7487359046936035,241.37,
1.7488389015197754,238.84,
1.7489418983459473,238.84,
1.7524747848510742,236.31,
1.752579927444458,236.31,
1.752681016921997,233.78,
1.7527809143066406,233.78,
1.7528808116912842,233.78,
1.7529799938201904,231.26,
1.7567167282104492,233.78,
1.7568819522857666,231.26,
1.7570388317108154,228.73,
1.757192850112915,228.73,
1.7573447227478027,228.73,
1.7574427127838135,228.73,
1.7606837749481201,226.2,
1.7607917785644531,226.2,
1.760895013809204,226.2,
1.760998010635376,223.68,
1.7610998153686523,223.68,
1.761225938796997,223.68,
1.7649140357971191,221.15,
1.7650818824768066,221.15,
1.7652418613433838,218.62,
1.7653980255126953,221.15,
1.7655587196350098,218.62,
1.7658109664916992,218.62,
1.7689578533172607,216.09,
1.7691290378570557,213.57,
1.7692890167236328,213.57,
1.7694480419158936,213.57,
1.769601821899414,211.04,
1.7696828842163086,211.04,
1.772873878479004,211.04,
1.7729599475860596,208.51,
1.7730398178100586,211.04,
1.7731199264526367,208.51,
1.773197889328003,208.51,
1.7732770442962646,208.51,
1.7771480083465576,205.98,
1.7772369384765625,205.98,
1.7773168087005615,203.46,
1.777406930923462,203.46,
1.777486801147461,203.46,
1.777566909790039,200.93,
1.7811567783355713,200.93,
1.781242847442627,200.93,
1.781324863433838,198.4,
1.781404972076416,198.4,
1.781484842300415,198.4,
1.7815649509429932,195.87,
1.7852909564971924,195.87,
1.7854499816894531,195.87,
1.785606861114502,193.35,
1.7857627868652344,193.35,
1.7859389781951904,190.82,
1.786038875579834,193.35,
1.789458990097046,190.82,
1.7895829677581787,190.82,
1.7896878719329834,190.82,
1.7897908687591553,188.29,
1.7898919582366943,188.29,
1.7899940013885498,188.29,
1.793494701385498,185.76,
1.793604850769043,185.76,
1.7937068939208984,185.76,
1.7938079833984375,183.24,
1.793907880783081,183.24,
1.7940077781677246,183.24,
1.7975540161132812,180.71,
1.7977240085601807,180.71,
1.7978808879852295,180.71,
1.798037052154541,178.18,
1.7982139587402344,178.18,
1.7983150482177734,178.18,
1.8018078804016113,178.18,
1.8019800186157227,178.18,
1.802137851715088,175.65,
1.8022959232330322,175.65,
1.8024730682373047,173.13,
1.8026247024536133,173.13,
1.8057737350463867,173.13,
1.8058838844299316,170.6,
1.805985689163208,170.6,
1.8060870170593262,170.6,
1.8061869144439697,168.07,
1.8062868118286133,168.07,
1.8097858428955078,168.07,
1.8098978996276855,165.54,
1.809999942779541,165.54,
1.81010103225708,165.54,
1.8101997375488281,163.02,
1.8103008270263672,163.02,
1.813943862915039,163.02,
1.8140349388122559,163.02,
1.8141188621520996,160.49,
1.8142008781433105,160.49,
1.814295768737793,160.49,
1.8143770694732666,160.49,
1.8182218074798584,157.96,
1.8184008598327637,157.96,
1.8185639381408691,157.96,
1.8187298774719238,155.44,
1.8188319206237793,155.44,
1.8189330101013184,152.91,
1.8221418857574463,155.44,
1.8222498893737793,152.91,
1.8223497867584229,152.91,
1.822448968887329,152.91,
1.8225469589233398,150.38,
1.822645664215088,147.85,
1.826251745223999,150.38,
1.8263649940490723,147.85,
1.8264667987823486,145.33,
1.8265690803527832,147.85,
1.8266708850860596,145.33,
1.8267719745635986,145.33,
1.8303089141845703,145.33,
1.8304247856140137,145.33,
1.8305280208587646,142.8,
1.830629825592041,142.8,
1.8307437896728516,140.27,
1.8308470249176025,142.8,
1.834629774093628,140.27,
1.8348078727722168,140.27,
1.8349649906158447,140.27,
1.8351199626922607,137.74,
1.8352758884429932,137.74,
1.835434913635254,137.74,
1.838437795639038,135.22,
1.8385508060455322,135.22,
1.8386540412902832,135.22,
1.8387548923492432,132.69,
1.8388559818267822,135.22,
1.8389568328857422,132.69,
1.8426389694213867,132.69,
1.8427538871765137,132.69,
1.8428537845611572,130.16,
1.8429551124572754,130.16,
1.8430559635162354,132.69,
1.843155860900879,130.16,
1.8466179370880127,127.63,
1.8467059135437012,127.63,
1.8467867374420166,127.63,
1.8468668460845947,125.11,
1.8469457626342773,127.63,
1.847024917602539,125.11,
1.8509178161621094,125.11,
1.8510947227478027,122.58,
1.8512537479400635,122.58,
1.851409912109375,122.58,
1.851572036743164,122.58,
1.851670742034912,122.58,
1.8549299240112305,120.05,
1.8550429344177246,120.05,
1.8551459312438965,120.05,
1.855247974395752,117.52,
1.8553528785705566,117.52,
1.855454921722412,117.52,
1.8589439392089844,117.52,
1.8590919971466064,115.0,
1.8591949939727783,115.0,
1.8592948913574219,115.0,
1.859393835067749,115.0,
1.8594939708709717,112.47,
1.8630719184875488,112.47,
1.86319899559021,112.47,
1.8633029460906982,112.47,
1.8634157180786133,109.94,
