1.0248472690582275, pressure_ambient
127.43779420852661, cell_approach
127.66590809822083, pipette_broken
143.69887709617615, pipette_replaced
189.30632519721985, pressure_sealing
195.80763292312622, gigaseal
197.5113971233368, pressure_break-in
205.98230719566345, break-in
207.509113073349, pipette_clogged
222.0691840648651, pressure_ambient
225.82545518875122, pipette_cleaned
254.66066527366638, pressure_sealing
261.208144903183, gigaseal
262.3839981555939, pressure_break-in
270.8783459663391, break-in
276.48361706733704, pipette_clogged
280.72633504867554, pressure_ambient
285.3848719596863, pipette_cleaned
323.94239592552185, pressure_sealing
330.10524916648865, gigaseal
332.34149503707886, pressure_break-in
340.90590715408325, break-in
351.55690717697144, pipette_clogged
355.1297130584717, pressure_ambient
358.3774480819702, pipette_cleaned
381.1679859161377, pressure_sealing
386.384152173996, gigaseal
387.97321105003357, pressure_break-in
396.60618710517883, break-in
400.5072841644287, pipette_clogged
405.390193939209, pressure_ambient
408.7013509273529, pipette_cleaned
430.6598620414734, pressure_sealing
436.2071280479431, gigaseal
438.13007712364197, pressure_break-in
446.67644810676575, break-in
451.37521529197693, pipette_clogged
455.85899114608765, pressure_ambient
459.99073696136475, pipette_cleaned
